transaction_id,shipment_id,payment_date,revenue_usd,cost_usd,payment_method,payment_status,profit_usd
TX007671,SHP018142,12:35.7,1579.423335,1842.622742,Credit Card,Completed,-263.2
TX007672,SHP022646,48:24.4,1143.779177,428.0700994,Bank Transfer,Completed,715.71
TX007673,SHP057368,47:12.0,2210.92711,1530.220414,Bank Transfer,Completed,680.71
TX007674,SHP080962,01:48.2,2833.735735,1867.580139,Bank Transfer,Completed,966.16
TX007675,SHP012376,24:46.6,2428.008714,1541.864394,Bank Transfer,Pending,886.14
TX007676,SHP083820,58:12.0,224.9959195,1186.545466,Bank Transfer,Completed,-961.55
TX007677,SHP017617,08:37.0,2787.576084,1123.304394,Bank Transfer,Completed,1664.27
TX007678,SHP053157,37:30.0,2277.407667,1676.950399,Bank Transfer,Completed,600.46
TX007679,SHP000979,28:22.0,2801.834189,1787.794526,Cash,Completed,1014.04
TX007680,SHP088306,00:50.6,1152.700377,698.6275753,Cash,Failed,454.07
TX007681,SHP079452,20:08.1,658.1397581,515.3180877,Cash,Completed,142.82
TX007682,SHP002550,12:27.9,2755.300132,205.4562465,Cash,Completed,2549.84
TX007683,SHP053300,10:19.9,1541.868231,1476.114448,Bank Transfer,Completed,65.75
TX007684,SHP053110,45:26.3,714.4921132,1886.198841,Credit Card,Pending,-1171.71
TX007685,SHP036307,08:53.0,1209.189248,1057.340231,Bank Transfer,Completed,151.85
TX007686,SHP021710,09:38.7,255.823154,1083.305817,Credit Card,Completed,-827.48
TX007687,SHP056885,01:47.8,1508.421854,1768.415028,Bank Transfer,Completed,-259.99
TX007688,SHP059479,03:23.9,2066.390414,78.4488286,Bank Transfer,Completed,1987.94
TX007689,SHP084978,51:46.8,657.9107325,606.2453046,Cash,Completed,51.67
TX007690,SHP095258,09:28.7,2406.177692,1269.150783,Bank Transfer,Completed,1137.03
TX007691,SHP059005,48:30.4,1195.090442,1174.067483,Bank Transfer,Completed,21.02
TX007692,SHP007087,20:26.9,2305.940128,77.2454043,Credit Card,Completed,2228.69
TX007693,SHP090100,22:03.2,461.8201037,937.1622687,Bank Transfer,Completed,-475.34
TX007694,SHP026766,37:12.7,1672.272324,805.8721736,Bank Transfer,Pending,866.4
TX007695,SHP028123,53:29.2,106.3871429,519.631602,Credit Card,Completed,-413.24
TX007696,SHP005165,37:47.5,1451.22532,1691.016545,Bank Transfer,Completed,-239.79
TX007697,SHP099320,12:27.9,2185.751096,1605.321533,Bank Transfer,Completed,580.43
TX007698,SHP080461,06:19.9,1084.086865,998.2220109,Bank Transfer,Completed,85.86
TX007699,SHP073253,48:28.8,259.1591247,1835.686993,Bank Transfer,Completed,-1576.53
TX007700,SHP011248,53:29.0,2456.497821,622.356702,Bank Transfer,Completed,1834.14
TX007701,SHP087657,16:26.8,2804.769549,1288.632675,Cash,Completed,1516.14
TX007702,SHP046375,01:08.8,1233.259133,1612.234242,Bank Transfer,Failed,-378.98
TX007703,SHP047510,37:32.7,2468.758921,1144.24116,Cash,Completed,1324.52
TX007704,SHP076801,19:24.6,1530.010095,1244.162637,Bank Transfer,Completed,285.85
TX007705,SHP019118,16:01.7,1840.355218,755.7295855,Cash,Completed,1084.63
TX007706,SHP002484,41:58.3,1942.655417,223.3645258,Bank Transfer,Pending,1719.29
TX007707,SHP098158,31:05.5,2495.365141,1690.014678,Credit Card,Completed,805.35
TX007708,SHP086243,50:25.4,191.4233048,951.5104183,Bank Transfer,Completed,-760.09
TX007709,SHP040337,39:19.1,1164.023155,1095.880462,Bank Transfer,Completed,68.14
TX007710,SHP092446,03:08.7,2110.490316,774.1129196,Bank Transfer,Pending,1336.38
TX007711,SHP039080,40:06.8,2591.090789,879.8108315,Cash,Completed,1711.28
TX007712,SHP032578,16:57.8,1141.999647,698.6953891,Bank Transfer,Completed,443.3
TX007713,SHP029728,23:25.9,1464.510797,229.6932473,Credit Card,Completed,1234.82
TX007714,SHP024272,35:51.8,1741.529386,552.1488962,Bank Transfer,Completed,1189.38
TX007715,SHP014243,56:32.5,120.3139041,1483.265476,Credit Card,Completed,-1362.95
TX007716,SHP091781,07:13.6,1707.492495,1915.794132,Cash,Failed,-208.3
TX007717,SHP004456,11:37.8,738.4916654,633.2811851,Credit Card,Completed,105.21
TX007718,SHP024154,09:27.3,1256.648145,675.2089362,Cash,Completed,581.44
TX007719,SHP076678,30:56.6,2392.194925,1387.210909,Credit Card,Completed,1004.98
TX007720,SHP054642,27:01.3,1597.552968,197.6001245,Bank Transfer,Completed,1399.95
TX007721,SHP055096,47:07.5,1401.503045,1974.128886,Cash,Pending,-572.63
TX007722,SHP094622,46:12.2,131.817233,816.3738037,Credit Card,Pending,-684.56
TX007723,SHP042980,44:26.7,671.2888374,1523.641922,Credit Card,Completed,-852.35
TX007724,SHP002593,53:26.9,2460.494139,724.8650919,Credit Card,Completed,1735.63
TX007725,SHP038576,22:15.3,2046.722521,1547.025019,Bank Transfer,Completed,499.7
TX007726,SHP068361,16:42.1,745.3687038,1155.79098,Cash,Completed,-410.42
TX007727,SHP007731,35:10.4,2311.482918,546.660458,Credit Card,Pending,1764.82
TX007728,SHP096431,07:27.6,1180.020839,87.97347248,Bank Transfer,Completed,1092.05
TX007729,SHP014139,26:36.9,1675.210999,1747.810153,Bank Transfer,Completed,-72.6
TX007730,SHP068833,37:28.8,1517.028138,739.3577748,Cash,Completed,777.67
TX007731,SHP034081,09:18.1,2308.47687,1143.110686,Bank Transfer,Failed,1165.37
TX007732,SHP081267,54:22.9,2679.54666,457.3668595,Bank Transfer,Completed,2222.18
TX007733,SHP065724,43:24.2,1021.687072,1833.13135,Bank Transfer,Completed,-811.44
TX007734,SHP005646,43:07.9,538.742443,215.7011693,Cash,Pending,323.04
TX007735,SHP087138,27:31.6,2637.859068,700.770251,Credit Card,Completed,1937.09
TX007736,SHP094897,33:17.4,2191.777875,707.2255463,Cash,Completed,1484.55
TX007737,SHP023812,56:25.8,1001.428304,673.8095252,Bank Transfer,Completed,327.62
TX007738,SHP001858,58:10.1,969.8146157,632.1709203,Bank Transfer,Completed,337.64
TX007739,SHP064059,04:35.8,1061.609227,1448.836809,Bank Transfer,Completed,-387.23
TX007740,SHP092076,18:59.9,2926.989072,1763.652971,Bank Transfer,Completed,1163.34
TX007741,SHP072220,30:25.8,1210.827936,1624.523865,Bank Transfer,Completed,-413.7
TX007742,SHP043427,19:09.5,1309.414662,864.5422106,Cash,Pending,444.87
TX007743,SHP036688,39:30.1,1390.91106,96.29958033,Cash,Completed,1294.61
TX007744,SHP060880,54:20.1,1701.55163,554.3586507,Cash,Completed,1147.19
TX007745,SHP041095,47:19.9,2917.463298,710.4224496,Cash,Pending,2207.04
TX007746,SHP039715,14:42.8,605.0593808,1971.005364,Credit Card,Completed,-1365.95
TX007747,SHP002764,32:52.0,2122.154877,1256.618665,Cash,Completed,865.54
TX007748,SHP035195,17:05.6,968.2442247,688.6577024,Bank Transfer,Completed,279.59
TX007749,SHP039868,48:12.2,369.0359317,703.7162454,Cash,Completed,-334.68
TX007750,SHP040019,41:52.1,1674.777643,496.0941286,Cash,Completed,1178.68
TX007751,SHP041078,46:48.8,1422.582261,207.5008817,Credit Card,Completed,1215.08
TX007752,SHP092112,00:00.3,2822.92063,864.8452402,Cash,Completed,1958.08
TX007753,SHP023235,57:14.9,103.4885176,449.6885647,Bank Transfer,Completed,-346.2
TX007754,SHP063325,11:49.1,2131.427586,833.5846217,Cash,Completed,1297.84
TX007755,SHP066304,16:21.7,2166.076905,529.5476304,Cash,Completed,1636.53
TX007756,SHP001204,32:43.5,1066.35354,1979.42626,Cash,Completed,-913.07
TX007757,SHP041986,38:16.6,2670.94178,1862.706623,Bank Transfer,Completed,808.24
TX007758,SHP002789,19:35.0,1044.599809,871.8359471,Credit Card,Completed,172.76
TX007759,SHP017641,32:54.8,811.9975383,1503.46068,Bank Transfer,Completed,-691.46
TX007760,SHP047064,24:58.3,1232.733174,1022.268826,Cash,Completed,210.46
TX007761,SHP096286,11:43.9,2866.676935,1067.795189,Cash,Completed,1798.88
TX007762,SHP046860,12:28.1,2385.651143,948.5850794,Cash,Completed,1437.07
TX007763,SHP001354,10:05.0,246.8427049,1782.731404,Bank Transfer,Completed,-1535.89
TX007764,SHP084337,49:55.3,2204.760747,1977.214573,Cash,Completed,227.55
TX007765,SHP088432,20:11.5,2034.071504,424.9256806,Bank Transfer,Pending,1609.15
TX007766,SHP026072,42:52.5,529.7942534,1357.045473,Credit Card,Pending,-827.25
TX007767,SHP004996,33:10.5,2207.289638,619.3913914,Credit Card,Completed,1587.9
TX007768,SHP008725,04:15.7,2288.753809,1106.991297,Cash,Completed,1181.76
TX007769,SHP019564,08:11.7,2030.993627,1461.756062,Bank Transfer,Completed,569.24
TX007770,SHP067724,50:11.4,2934.134153,359.958415,Credit Card,Completed,2574.18
TX007771,SHP078489,56:01.8,305.8058795,1558.308384,Cash,Completed,-1252.5
TX007772,SHP053842,50:59.6,2380.162297,1356.109993,Bank Transfer,Completed,1024.05
TX007773,SHP077204,01:57.6,1754.014602,877.9344814,Credit Card,Pending,876.08
TX007774,SHP068542,19:19.7,1188.767936,670.8627096,Bank Transfer,Completed,517.91
TX007775,SHP052500,47:28.7,257.0897049,1334.579239,Cash,Pending,-1077.49
TX007776,SHP049095,54:41.3,936.4396209,630.1524134,Bank Transfer,Completed,306.29
TX007777,SHP028348,58:05.0,431.3400294,239.0002415,Bank Transfer,Completed,192.34
TX007778,SHP069366,46:47.2,2220.65638,341.6964197,Cash,Completed,1878.96
TX007779,SHP049844,39:35.8,804.6789942,1726.316474,Bank Transfer,Completed,-921.64
TX007780,SHP024866,57:33.9,1883.820759,113.0078773,Bank Transfer,Completed,1770.81
TX007781,SHP035601,37:19.2,1145.894075,1728.440353,Bank Transfer,Completed,-582.55
TX007782,SHP036538,34:11.7,1954.414419,1069.454678,Credit Card,Completed,884.96
TX007783,SHP050166,23:49.5,2517.260602,1950.006287,Cash,Completed,567.25
TX007784,SHP025304,52:42.8,2159.878196,921.4634504,Credit Card,Completed,1238.41
TX007785,SHP006976,26:04.4,2781.611917,491.0484887,Bank Transfer,Completed,2290.56
TX007786,SHP051198,17:57.1,2993.681039,1602.918135,Bank Transfer,Completed,1390.76
TX007787,SHP088938,37:07.4,596.5648852,1314.090883,Credit Card,Completed,-717.53
TX007788,SHP027045,56:06.8,2028.286513,1797.336964,Cash,Completed,230.95
TX007789,SHP057268,37:02.9,174.5621192,111.0640738,Bank Transfer,Completed,63.5
TX007790,SHP049955,06:31.4,421.0952361,1864.195862,Bank Transfer,Completed,-1443.1
TX007791,SHP001684,25:11.1,2144.411559,864.2333296,Cash,Completed,1280.18
TX007792,SHP007177,39:10.9,698.7198919,897.2142386,Credit Card,Pending,-198.49
TX007793,SHP082159,04:53.4,1400.80029,140.6608734,Bank Transfer,Completed,1260.14
TX007794,SHP060880,18:06.1,1009.877414,1884.570013,Credit Card,Pending,-874.69
TX007795,SHP075044,05:42.2,873.8088025,1919.284057,Cash,Completed,-1045.48
TX007796,SHP023141,48:07.5,1698.595062,1142.111869,Credit Card,Completed,556.48
TX007797,SHP083343,05:49.0,1058.543901,1715.803867,Credit Card,Completed,-657.26
TX007798,SHP007262,00:21.9,1924.294708,1558.791771,Cash,Completed,365.5
TX007799,SHP055215,08:29.8,753.6193623,740.7087354,Cash,Completed,12.91
TX007800,SHP052958,21:40.6,2189.652674,1975.601332,Bank Transfer,Pending,214.05
TX007801,SHP023035,39:14.4,2163.981883,432.6176621,Bank Transfer,Completed,1731.36
TX007802,SHP085253,59:37.8,1374.892235,612.6272879,Bank Transfer,Completed,762.26
TX007803,SHP066597,04:24.9,656.5788854,1172.098503,Bank Transfer,Failed,-515.52
TX007804,SHP053261,04:28.9,2780.664627,815.2794141,Cash,Failed,1965.39
TX007805,SHP021544,51:14.3,544.8588487,1158.312094,Cash,Failed,-613.45
TX007806,SHP029642,26:45.8,1728.559844,1236.957627,Cash,Completed,491.6
TX007807,SHP090071,35:21.7,2283.298221,538.5627411,Credit Card,Failed,1744.74
TX007808,SHP028650,04:39.3,2572.926677,1259.63107,Bank Transfer,Completed,1313.3
TX007809,SHP093713,48:27.0,1824.80338,1178.376732,Cash,Completed,646.43
TX007810,SHP024713,21:47.1,118.7587329,1480.477829,Credit Card,Pending,-1361.72
TX007811,SHP092097,36:35.8,1096.456562,1250.270736,Credit Card,Completed,-153.81
TX007812,SHP015584,10:10.6,512.8409744,440.1246241,Cash,Completed,72.72
TX007813,SHP024609,46:43.0,2083.647865,886.12864,Bank Transfer,Completed,1197.52
TX007814,SHP048324,26:06.4,2543.523884,1956.168619,Cash,Failed,587.36
TX007815,SHP074137,34:14.7,2870.99692,1909.598534,Credit Card,Pending,961.4
TX007816,SHP043691,04:08.2,193.2497338,869.8814993,Cash,Completed,-676.63
TX007817,SHP059221,12:11.4,780.681712,1300.290644,Cash,Completed,-519.61
TX007818,SHP071156,07:53.1,2720.308845,1988.582055,Cash,Completed,731.73
TX007819,SHP015026,13:29.5,2598.58123,476.9734761,Bank Transfer,Pending,2121.61
TX007820,SHP004587,50:04.2,356.8545928,876.9109658,Credit Card,Completed,-520.06
TX007821,SHP052306,11:51.1,304.9500809,1234.664258,Credit Card,Pending,-929.71
TX007822,SHP044880,17:45.9,2040.726695,95.86699899,Credit Card,Completed,1944.86
TX007823,SHP086677,05:16.9,2426.426858,790.7956422,Bank Transfer,Completed,1635.63
TX007824,SHP003928,33:38.5,1978.956692,1132.94818,Cash,Completed,846.01
TX007825,SHP023226,18:52.0,783.8832236,515.7019651,Cash,Completed,268.18
TX007826,SHP099412,28:08.0,1122.851153,298.4077658,Bank Transfer,Completed,824.44
TX007827,SHP086182,44:40.7,1826.120962,79.03990075,Credit Card,Completed,1747.08
TX007828,SHP088445,49:53.5,1475.252855,158.6512702,Credit Card,Completed,1316.6
TX007829,SHP092453,06:21.5,2411.786463,1562.298185,Bank Transfer,Failed,849.49
TX007830,SHP043937,02:01.2,2114.976205,1137.734018,Bank Transfer,Completed,977.24
TX007831,SHP004851,16:24.5,672.8347312,563.4500343,Bank Transfer,Completed,109.38
TX007832,SHP051932,11:38.3,1865.352132,712.79612,Credit Card,Completed,1152.56
TX007833,SHP061812,12:08.5,2034.424933,132.4632121,Bank Transfer,Completed,1901.96
TX007834,SHP089852,41:31.8,2337.435891,1474.691082,Bank Transfer,Completed,862.74
TX007835,SHP015760,48:11.8,2771.607522,1955.259176,Bank Transfer,Pending,816.35
TX007836,SHP018887,56:49.1,2135.177919,865.6144978,Bank Transfer,Completed,1269.56
TX007837,SHP066939,42:59.5,1465.687562,1861.512596,Bank Transfer,Pending,-395.83
TX007838,SHP022281,09:37.5,1781.444859,1631.461607,Credit Card,Completed,149.98
TX007839,SHP026930,03:09.2,1494.128399,974.0019906,Bank Transfer,Completed,520.13
TX007840,SHP075382,17:48.7,1435.591588,1925.234133,Credit Card,Completed,-489.64
TX007841,SHP036093,59:23.5,1589.140724,1380.179459,Bank Transfer,Failed,208.96
TX007842,SHP090797,21:04.0,2179.791563,653.299468,Cash,Completed,1526.49
TX007843,SHP065469,18:44.8,809.4312858,1389.964862,Bank Transfer,Completed,-580.53
TX007844,SHP057917,42:53.4,1961.518335,1035.023463,Credit Card,Completed,926.49
TX007845,SHP068203,31:10.4,2862.18073,1827.4033,Credit Card,Pending,1034.78
TX007846,SHP013936,20:17.5,1388.295164,1727.656949,Cash,Completed,-339.36
TX007847,SHP008541,01:31.6,862.8238291,1870.278854,Cash,Completed,-1007.46
TX007848,SHP081392,48:11.3,1658.041811,590.2543112,Cash,Completed,1067.79
TX007849,SHP018213,06:22.1,2054.955925,1570.365918,Bank Transfer,Completed,484.59
TX007850,SHP095457,57:59.1,440.5229428,1356.437065,Bank Transfer,Completed,-915.91
TX007851,SHP040441,58:34.7,1599.912213,1913.639919,Credit Card,Completed,-313.73
TX007852,SHP022564,57:59.0,2633.11934,888.3505152,Bank Transfer,Pending,1744.77
TX007853,SHP033702,07:56.5,842.2861537,1453.14532,Bank Transfer,Completed,-610.86
TX007854,SHP094595,56:30.4,586.4157311,1101.846476,Credit Card,Completed,-515.43
TX007855,SHP071298,08:47.4,1525.94861,945.134171,Bank Transfer,Completed,580.81
TX007856,SHP041757,50:28.7,188.3457866,1069.7312,Cash,Completed,-881.39
TX007857,SHP035380,35:41.5,1026.596495,1951.575859,Cash,Completed,-924.98
TX007858,SHP056876,10:51.4,2099.404311,1860.083961,Bank Transfer,Completed,239.32
TX007859,SHP055107,17:33.9,1352.84116,1200.051012,Bank Transfer,Completed,152.79
TX007860,SHP087277,47:58.6,1327.62907,417.5997768,Bank Transfer,Completed,910.03
TX007861,SHP004074,17:26.7,680.1433998,72.88946273,Bank Transfer,Completed,607.25
TX007862,SHP077668,00:26.3,1409.357223,81.55155552,Bank Transfer,Completed,1327.81
TX007863,SHP099564,00:29.5,1351.428057,233.5293283,Bank Transfer,Failed,1117.9
TX007864,SHP090685,01:03.0,2594.015154,1581.004494,Cash,Pending,1013.01
TX007865,SHP099606,02:23.0,839.3527526,607.8426024,Bank Transfer,Completed,231.51
TX007866,SHP095135,55:11.2,445.5026585,1266.011868,Credit Card,Pending,-820.51
TX007867,SHP063019,06:34.4,2857.900364,998.0942137,Bank Transfer,Completed,1859.81
TX007868,SHP077209,03:14.8,1429.457922,1957.345324,Cash,Completed,-527.89
TX007869,SHP097411,22:23.2,519.0859603,197.9620587,Bank Transfer,Completed,321.12
TX007870,SHP028527,45:22.8,1085.280566,1261.363272,Bank Transfer,Completed,-176.08
TX007871,SHP023541,34:41.0,2296.346605,1153.706595,Bank Transfer,Completed,1142.64
TX007872,SHP039156,59:43.8,2014.446456,329.0815315,Bank Transfer,Completed,1685.36
TX007873,SHP035183,53:51.3,1354.590094,1567.620626,Cash,Completed,-213.03
TX007874,SHP060426,17:02.8,118.2520168,1694.113648,Bank Transfer,Pending,-1575.86
TX007875,SHP074879,45:04.3,2037.052751,1673.295276,Bank Transfer,Completed,363.76
TX007876,SHP076174,43:21.8,2754.651632,643.8169158,Bank Transfer,Completed,2110.83
TX007877,SHP047808,41:04.4,2538.469886,507.1595389,Cash,Completed,2031.31
TX007878,SHP039925,09:14.4,1768.391747,1904.179866,Cash,Completed,-135.79
TX007879,SHP037565,47:54.4,1965.080674,394.1231771,Cash,Completed,1570.96
TX007880,SHP065850,11:50.3,322.4818894,1462.647959,Bank Transfer,Completed,-1140.17
TX007881,SHP078275,15:35.1,2762.626901,1196.483443,Bank Transfer,Completed,1566.14
TX007882,SHP027252,31:37.3,2536.883653,1767.445871,Cash,Completed,769.44
TX007883,SHP045924,25:05.6,662.724282,962.7204565,Bank Transfer,Completed,-300
TX007884,SHP011411,03:55.8,1076.507071,1775.003281,Bank Transfer,Completed,-698.5
TX007885,SHP024089,11:01.4,1588.839066,1882.043067,Cash,Completed,-293.2
TX007886,SHP086242,53:00.0,2059.308784,1238.023074,Bank Transfer,Completed,821.29
TX007887,SHP036476,31:03.8,1869.456238,590.2533352,Credit Card,Completed,1279.2
TX007888,SHP067911,13:10.1,2201.028603,1899.307997,Cash,Completed,301.72
TX007889,SHP066557,31:21.2,1667.094552,1849.991708,Cash,Completed,-182.9
TX007890,SHP090366,26:34.9,1964.054469,1703.003393,Bank Transfer,Completed,261.05
TX007891,SHP015461,21:22.0,1208.853191,224.6456582,Cash,Completed,984.21
TX007892,SHP022295,47:56.5,2564.231091,1672.511847,Bank Transfer,Completed,891.72
TX007893,SHP008593,57:31.6,831.7063187,175.8639867,Bank Transfer,Completed,655.84
TX007894,SHP050813,13:54.7,1786.352998,1180.497181,Credit Card,Pending,605.86
TX007895,SHP094996,15:01.5,2832.457194,979.0832314,Cash,Completed,1853.37
TX007896,SHP023660,59:19.1,766.278815,1489.169608,Bank Transfer,Completed,-722.89
TX007897,SHP040048,47:50.4,2105.655836,83.95703031,Bank Transfer,Completed,2021.7
TX007898,SHP048699,43:45.8,2199.992091,343.5623994,Credit Card,Completed,1856.43
TX007899,SHP072537,16:08.2,2701.809135,979.4737716,Bank Transfer,Completed,1722.34
TX007900,SHP047452,30:59.4,1129.174944,1422.581328,Cash,Completed,-293.41
TX007901,SHP096148,08:01.3,1906.525638,1316.867176,Bank Transfer,Completed,589.66
TX007902,SHP093406,44:31.6,775.090074,533.98747,Cash,Completed,241.1
TX007903,SHP035494,31:11.6,2757.497135,447.4055768,Credit Card,Pending,2310.09
TX007904,SHP001065,02:23.8,2950.877125,1102.380222,Credit Card,Completed,1848.5
TX007905,SHP003456,11:07.3,2057.152576,1412.253085,Cash,Completed,644.9
TX007906,SHP043284,32:33.0,1724.3365,1899.120914,Bank Transfer,Pending,-174.78
TX007907,SHP093631,33:55.0,2590.181726,1683.704396,Bank Transfer,Pending,906.48
TX007908,SHP002668,52:16.8,854.429808,1694.766585,Bank Transfer,Pending,-840.34
TX007909,SHP010840,00:32.9,2661.928318,125.2848119,Bank Transfer,Pending,2536.64
TX007910,SHP057540,34:22.1,2331.620876,1473.239426,Cash,Completed,858.38
TX007911,SHP002778,28:55.5,1453.330575,1252.444495,Bank Transfer,Pending,200.89
TX007912,SHP061746,31:24.5,913.7073165,665.9496891,Cash,Pending,247.76
TX007913,SHP097728,39:45.0,834.1187059,1765.108155,Bank Transfer,Completed,-930.99
TX007914,SHP026816,37:23.5,1900.413136,1076.148739,Bank Transfer,Completed,824.26
TX007915,SHP007600,47:17.8,610.5660525,1066.481272,Bank Transfer,Failed,-455.92
TX007916,SHP091054,55:39.8,2089.349746,1402.086546,Credit Card,Pending,687.26
TX007917,SHP096607,59:36.7,1877.259323,1108.269604,Bank Transfer,Pending,768.99
TX007918,SHP001202,25:20.6,719.5172558,860.59032,Credit Card,Completed,-141.07
TX007919,SHP021546,42:40.8,2697.438649,1210.250608,Credit Card,Completed,1487.19
TX007920,SHP044009,04:43.3,2601.472152,1381.79053,Credit Card,Completed,1219.68
TX007921,SHP011545,14:22.2,2276.103786,900.8387425,Credit Card,Completed,1375.27
TX007922,SHP019821,14:53.8,943.6509829,729.7146783,Cash,Completed,213.94
TX007923,SHP052214,31:59.7,586.4445579,203.0375981,Cash,Completed,383.41
TX007924,SHP047902,40:40.4,2147.125152,1881.712376,Credit Card,Completed,265.41
TX007925,SHP070531,55:17.2,1228.2449,1552.955215,Bank Transfer,Pending,-324.71
TX007926,SHP033765,35:11.9,1899.940723,1012.828741,Bank Transfer,Completed,887.11
TX007927,SHP037457,10:59.6,2170.536174,999.47948,Bank Transfer,Completed,1171.06
TX007928,SHP099871,18:09.5,2353.668997,551.1429589,Credit Card,Completed,1802.53
TX007929,SHP043403,31:28.6,947.018393,1902.475932,Credit Card,Completed,-955.46
TX007930,SHP089468,19:50.9,1177.64925,1152.46892,Cash,Completed,25.18
TX007931,SHP026723,34:23.0,2281.172934,1725.242279,Cash,Pending,555.93
TX007932,SHP040472,03:23.7,171.7546,83.0293338,Bank Transfer,Completed,88.73
TX007933,SHP056646,45:48.6,1599.625532,1713.367546,Cash,Completed,-113.74
TX007934,SHP044414,00:16.7,2908.096604,666.5428203,Cash,Completed,2241.55
TX007935,SHP036194,57:22.9,1285.992702,1421.447561,Cash,Completed,-135.45
TX007936,SHP034075,41:16.4,1694.714004,1054.917723,Bank Transfer,Completed,639.8
TX007937,SHP082229,59:52.6,387.6182119,375.1616956,Bank Transfer,Completed,12.46
TX007938,SHP005575,33:15.0,1967.20651,1576.101096,Bank Transfer,Completed,391.11
TX007939,SHP087960,19:31.9,2976.592858,1778.088701,Bank Transfer,Completed,1198.5
TX007940,SHP052564,28:59.7,2048.523729,766.545088,Cash,Completed,1281.98
TX007941,SHP097261,28:47.7,2625.392432,391.9784391,Credit Card,Pending,2233.41
TX007942,SHP037154,31:04.5,1257.564412,642.7994396,Cash,Completed,614.76
TX007943,SHP042694,13:10.0,174.5311478,838.812916,Credit Card,Completed,-664.28
TX007944,SHP041011,11:40.9,2770.472347,514.7200483,Bank Transfer,Completed,2255.75
TX007945,SHP080843,14:42.4,496.6570726,1030.878021,Cash,Completed,-534.22
TX007946,SHP018489,39:11.6,519.8486216,782.5051388,Cash,Completed,-262.66
TX007947,SHP013938,20:08.8,344.4823808,1533.055283,Credit Card,Completed,-1188.57
TX007948,SHP024485,13:08.7,862.8481938,743.2670087,Cash,Completed,119.58
TX007949,SHP036366,48:27.5,2941.481632,211.3909771,Bank Transfer,Completed,2730.09
TX007950,SHP000850,07:46.0,2295.354426,695.9327079,Credit Card,Completed,1599.42
TX007951,SHP090968,10:32.2,721.4699772,1644.587823,Bank Transfer,Pending,-923.12
TX007952,SHP003076,22:18.7,2107.531779,1826.272884,Bank Transfer,Completed,281.26
TX007953,SHP040898,14:34.4,1473.366975,863.7654929,Cash,Completed,609.6
TX007954,SHP079519,28:38.3,1068.069915,1638.792811,Cash,Completed,-570.72
TX007955,SHP036056,02:05.3,2750.213285,1222.596792,Cash,Completed,1527.62
TX007956,SHP015408,36:07.8,468.3763394,1053.208858,Bank Transfer,Completed,-584.83
TX007957,SHP017906,06:01.8,1159.769862,105.2636223,Bank Transfer,Completed,1054.51
TX007958,SHP073924,54:18.4,1367.160565,1003.767897,Credit Card,Completed,363.39
TX007959,SHP049766,45:38.4,668.4705222,1247.370302,Credit Card,Completed,-578.9
TX007960,SHP011706,04:10.6,568.7641859,440.3692528,Credit Card,Failed,128.39
TX007961,SHP020103,25:21.5,1495.323897,557.3647919,Bank Transfer,Completed,937.96
TX007962,SHP093847,16:34.0,469.2169382,542.3086464,Bank Transfer,Completed,-73.09
TX007963,SHP018304,06:56.6,1304.441405,260.8062107,Credit Card,Completed,1043.64
TX007964,SHP030636,20:40.5,852.0994488,207.9392165,Bank Transfer,Completed,644.16
TX007965,SHP044721,29:52.4,478.7812953,120.2740053,Bank Transfer,Completed,358.51
TX007966,SHP078548,05:03.7,1132.581175,1049.673539,Bank Transfer,Completed,82.91
TX007967,SHP081111,29:14.3,2570.642608,1323.779261,Bank Transfer,Pending,1246.86
TX007968,SHP079206,53:38.1,2527.903668,1170.15879,Bank Transfer,Completed,1357.74
TX007969,SHP058101,15:48.4,771.5791356,1075.446978,Cash,Completed,-303.87
TX007970,SHP090646,24:29.1,1512.281781,247.9886684,Cash,Completed,1264.29
TX007971,SHP080554,48:52.4,1102.747552,1874.914714,Bank Transfer,Completed,-772.17
TX007972,SHP088047,50:18.1,1519.564758,1816.459386,Bank Transfer,Completed,-296.89
TX007973,SHP022005,38:32.7,2795.398523,1962.737119,Bank Transfer,Pending,832.66
TX007974,SHP096260,34:33.4,2560.721632,1139.970002,Bank Transfer,Completed,1420.75
TX007975,SHP096375,13:39.1,2077.617577,279.3666393,Credit Card,Completed,1798.25
TX007976,SHP000804,50:42.0,2375.690764,1913.308827,Credit Card,Pending,462.38
TX007977,SHP079286,32:24.7,2144.849455,1126.021899,Cash,Completed,1018.83
TX007978,SHP050404,32:59.9,547.3964924,572.0792227,Bank Transfer,Failed,-24.68
TX007979,SHP056901,25:30.8,1413.505897,1910.887629,Bank Transfer,Completed,-497.38
TX007980,SHP090941,43:49.3,683.8361416,399.365922,Bank Transfer,Completed,284.47
TX007981,SHP060912,15:19.7,1047.715427,348.4711239,Cash,Pending,699.24
TX007982,SHP073486,26:39.1,1048.468708,1119.126759,Bank Transfer,Completed,-70.66
TX007983,SHP094501,16:39.6,443.9217624,439.8780217,Bank Transfer,Completed,4.04
TX007984,SHP021628,29:04.3,2374.955204,1907.106877,Cash,Completed,467.85
TX007985,SHP065221,58:52.6,132.1323914,939.599657,Bank Transfer,Completed,-807.47
TX007986,SHP004300,37:38.1,515.3196856,1299.079058,Cash,Completed,-783.76
TX007987,SHP089344,18:26.9,1850.508001,265.5256955,Credit Card,Completed,1584.98
